,StudyID,StudyTitle,StudyAuthors,StudyLoc,lats,longs,Scale,Year,Type_A,Type_B,StudyDesc,Abstract,freeTextLookup
4181,10.1659/MRD-JOURNAL-D-12-00106.1,Adaptive Capacity of Water Governance: Cases From the Alps and the Andes,,"Valaise, Switzerland",46.1904614,7.5449226,4,2013.0,,Local,No description available,"Abstract The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.",
4182,10.1659/MRD-JOURNAL-D-12-00106.1,Adaptive Capacity of Water Governance: Cases From the Alps and the Andes,,"Valaise, Switzerland",46.1904614,7.5449226,4,2013.0,,Local,No description available,"Abstract The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.",
4183,10.1659/MRD-JOURNAL-D-12-00106.1,Adaptive Capacity of Water Governance: Cases From the Alps and the Andes,,"Valparaiso, Chile",-33.047238,-71.61268849999999,5,2013.0,,Regional,Evaluates what creates adaptive capacity for water governance and challenges associated with it.,"Abstract The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.",
4184,10.1659/MRD-JOURNAL-D-12-00106.1,Adaptive Capacity of Water Governance: Cases From the Alps and the Andes,,"Valparaiso, Chile",-33.047238,-71.61268849999999,4,2013.0,,Local,No description available,"Abstract The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.",
4185,10.1659/MRD-JOURNAL-D-12-00106.1,Adaptive Capacity of Water Governance: Cases From the Alps and the Andes,,"Valparaiso, Chile",-33.047238,-71.61268849999999,5,2013.0,,Regional,No description available,"Abstract The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.",
4186,10.1659/MRD-JOURNAL-D-12-00106.1,Adaptive Capacity of Water Governance: Cases From the Alps and the Andes,,"Valparaiso, Chile",-33.047238,-71.61268849999999,5,2013.0,,Regional,No description available,"Abstract The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.",
4187,10.1659/MRD-JOURNAL-D-12-00106.1,Adaptive Capacity of Water Governance: Cases From the Alps and the Andes,,"Valparaiso, Chile",-33.047238,-71.61268849999999,5,2013.0,,Regional,No description available,"Abstract The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.",
4188,10.1659/MRD-JOURNAL-D-12-00106.1,Adaptive Capacity of Water Governance: Cases From the Alps and the Andes,,"Valparaiso, Chile",-33.047238,-71.61268849999999,4,2013.0,,Local,No description available,"Abstract The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.",
4189,10.1659/MRD-JOURNAL-D-12-00106.1,Adaptive Capacity of Water Governance: Cases From the Alps and the Andes,,"Valparaiso, Chile",-33.047238,-71.61268849999999,4,2013.0,,Local,No description available,"Abstract The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.The Alps and the Andes are both considered water towers in their respective continents and are thus significant not only for their own water needs but also for those of lowland regions farther downstream. As climate change impacts on the hydrology of mountain regions are increasingly observed, attention is turning to the adaptive capacity of the water governance regimes in mountain communities. This paper explores the adaptive capacity of two contrasting water governance regimes in the Swiss Alps and the Chilean Andes. It assesses adaptive capacity by analyzing a set of governance-related adaptive capacity indicators in the context of recent extreme events, which serve as proxies for future climate change. Across these highly contrasted governance contexts, analysis reveals both similar and distinct institutional challenges for developing and mobilizing adaptive capacity in relation to climatic uncertainty and change. It also identifies emergent tensions related to temporal and spatial scales. Conclusions point to the need to focus on challenges relating to trust, integration of hydroclimatic information, and flexibility and iterativity of rules and plans across governance scales to better manage the exacerbating impacts of both climate variability and climate change.",
4190,10.1016/j.envsci.2010.12.009,"Impacts of climatic change on water and natural hazards in the Alps: Can current water governance cope with future challenges? Examples from the European ""ACQWA"" project","Beniston, M.","Rhone River Catchment, Switzerland",46.2043907,6.1431577,4,2011.0,,Local,Mainly discusses the ACQWA projects who aims to address vulnerability associated with water changes in the Rhone catchment. ,"This paper reviews the possible future situation of the Rhone River in the Swiss part of its catchment. Physical processes in the Alps govern the behaviour of the Rhone from its source (Rhone Glacier) to the Lake of Geneva, and substantial changes are expected to occur in the amount and seasonality of precipitation, and in the response of snow and glaciers to a warming climate. As a result, discharge in the alpine part of the Rhone River is likely to undergo an increase in winter and early spring, but strongly decreases from late spring to late autumn. These changes in water regimes will certainly be accompanied by more frequent geomorphic hazards, related to increases in heavy precipitation events and the melting of permanently frozen grounds. The direct and indirect impacts of a warming climate will affect key economic sectors such as tourism, hydropower, and agriculture, while shifts in extreme events will have an impact on the vulnerability of infrastructure and a range of economic sectors and services. Projections of the future course of events can help in advance planning and decision making in order to alleviate some of the more negative consequences of climate and hydrological impacts on key economic sectors in the region. This paper will thus discuss issues related to current and future water governance in the region, whether water-related policies are sufficiently robust today to cope with what may be rapid changes in water availability and water use in coming decades, and to resolve possible rivalries between economic sectors that may be increasingly confronted with problems of water availability at critical times of the year. (C) 2011 Elsevier Ltd. All rights reserved.",This paper reviews the possible future situation of the Rhone River in the Swiss part of its catchment Physical processes in the Alps govern the behaviour of the Rhone from its source Rhone Glacier to the Lake of Geneva and substantial changes are expected to occur in the amount and seasonality of precipitation and in the response of snow and glaciers to a warming climate As a result discharge in the alpine part of the Rhone River is likely to undergo an increase in winter and early spring but strongly decreases from late spring to late autumn These changes in water regimes will certainly be accompanied by more frequent geomorphic hazards related to increases in heavy precipitation events and the melting of permanently frozen grounds The direct and indirect impacts of a warming climate will affect key economic sectors such as tourism hydropower and agriculture while shifts in extreme events will have an impact on the vulnerability of infrastructure and a range of economic sectors and services Projections of the future course of events can help in advance planning and decision making in order to alleviate some of the more negative consequences of climate and hydrological impacts on key economic sectors in the region This paper will thus discuss issues related to current and future water governance in the region whether water related policies are sufficiently robust today to cope with what may be rapid changes in water availability and water use in coming decades and to resolve possible rivalries between economic sectors that may be increasingly confronted with problems of water availability at critical times of the year C 2011 Elsevier Ltd All rights reserved Impacts of climatic change on water and natural hazards in the Alps Can current water governance cope with future challenges Examples from the European ACQWA project Beniston M Rhone River Catchment Switzerland
4191,10.1016/j.envsci.2010.12.009,"Impacts of climatic change on water and natural hazards in the Alps: Can current water governance cope with future challenges? Examples from the European ""ACQWA"" project","Beniston, M.","Rhone River Catchment, Switzerland",46.2043907,6.1431577,3.4,2011.0,,Local,No description available,"This paper reviews the possible future situation of the Rhone River in the Swiss part of its catchment. Physical processes in the Alps govern the behaviour of the Rhone from its source (Rhone Glacier) to the Lake of Geneva, and substantial changes are expected to occur in the amount and seasonality of precipitation, and in the response of snow and glaciers to a warming climate. As a result, discharge in the alpine part of the Rhone River is likely to undergo an increase in winter and early spring, but strongly decreases from late spring to late autumn. These changes in water regimes will certainly be accompanied by more frequent geomorphic hazards, related to increases in heavy precipitation events and the melting of permanently frozen grounds. The direct and indirect impacts of a warming climate will affect key economic sectors such as tourism, hydropower, and agriculture, while shifts in extreme events will have an impact on the vulnerability of infrastructure and a range of economic sectors and services. Projections of the future course of events can help in advance planning and decision making in order to alleviate some of the more negative consequences of climate and hydrological impacts on key economic sectors in the region. This paper will thus discuss issues related to current and future water governance in the region, whether water-related policies are sufficiently robust today to cope with what may be rapid changes in water availability and water use in coming decades, and to resolve possible rivalries between economic sectors that may be increasingly confronted with problems of water availability at critical times of the year. (C) 2011 Elsevier Ltd. All rights reserved.",This paper reviews the possible future situation of the Rhone River in the Swiss part of its catchment Physical processes in the Alps govern the behaviour of the Rhone from its source Rhone Glacier to the Lake of Geneva and substantial changes are expected to occur in the amount and seasonality of precipitation and in the response of snow and glaciers to a warming climate As a result discharge in the alpine part of the Rhone River is likely to undergo an increase in winter and early spring but strongly decreases from late spring to late autumn These changes in water regimes will certainly be accompanied by more frequent geomorphic hazards related to increases in heavy precipitation events and the melting of permanently frozen grounds The direct and indirect impacts of a warming climate will affect key economic sectors such as tourism hydropower and agriculture while shifts in extreme events will have an impact on the vulnerability of infrastructure and a range of economic sectors and services Projections of the future course of events can help in advance planning and decision making in order to alleviate some of the more negative consequences of climate and hydrological impacts on key economic sectors in the region This paper will thus discuss issues related to current and future water governance in the region whether water related policies are sufficiently robust today to cope with what may be rapid changes in water availability and water use in coming decades and to resolve possible rivalries between economic sectors that may be increasingly confronted with problems of water availability at critical times of the year C 2011 Elsevier Ltd All rights reserved Impacts of climatic change on water and natural hazards in the Alps Can current water governance cope with future challenges Examples from the European ACQWA project Beniston M Rhone River Catchment Switzerland
4192,10.1016/j.envsci.2010.12.009,"Impacts of climatic change on water and natural hazards in the Alps: Can current water governance cope with future challenges? Examples from the European ""ACQWA"" project","Beniston, M.","Rhone River Catchment, Switzerland",46.2043907,6.1431577,3.4,2011.0,,Local,No description available,"This paper reviews the possible future situation of the Rhone River in the Swiss part of its catchment. Physical processes in the Alps govern the behaviour of the Rhone from its source (Rhone Glacier) to the Lake of Geneva, and substantial changes are expected to occur in the amount and seasonality of precipitation, and in the response of snow and glaciers to a warming climate. As a result, discharge in the alpine part of the Rhone River is likely to undergo an increase in winter and early spring, but strongly decreases from late spring to late autumn. These changes in water regimes will certainly be accompanied by more frequent geomorphic hazards, related to increases in heavy precipitation events and the melting of permanently frozen grounds. The direct and indirect impacts of a warming climate will affect key economic sectors such as tourism, hydropower, and agriculture, while shifts in extreme events will have an impact on the vulnerability of infrastructure and a range of economic sectors and services. Projections of the future course of events can help in advance planning and decision making in order to alleviate some of the more negative consequences of climate and hydrological impacts on key economic sectors in the region. This paper will thus discuss issues related to current and future water governance in the region, whether water-related policies are sufficiently robust today to cope with what may be rapid changes in water availability and water use in coming decades, and to resolve possible rivalries between economic sectors that may be increasingly confronted with problems of water availability at critical times of the year. (C) 2011 Elsevier Ltd. All rights reserved.",This paper reviews the possible future situation of the Rhone River in the Swiss part of its catchment Physical processes in the Alps govern the behaviour of the Rhone from its source Rhone Glacier to the Lake of Geneva and substantial changes are expected to occur in the amount and seasonality of precipitation and in the response of snow and glaciers to a warming climate As a result discharge in the alpine part of the Rhone River is likely to undergo an increase in winter and early spring but strongly decreases from late spring to late autumn These changes in water regimes will certainly be accompanied by more frequent geomorphic hazards related to increases in heavy precipitation events and the melting of permanently frozen grounds The direct and indirect impacts of a warming climate will affect key economic sectors such as tourism hydropower and agriculture while shifts in extreme events will have an impact on the vulnerability of infrastructure and a range of economic sectors and services Projections of the future course of events can help in advance planning and decision making in order to alleviate some of the more negative consequences of climate and hydrological impacts on key economic sectors in the region This paper will thus discuss issues related to current and future water governance in the region whether water related policies are sufficiently robust today to cope with what may be rapid changes in water availability and water use in coming decades and to resolve possible rivalries between economic sectors that may be increasingly confronted with problems of water availability at critical times of the year C 2011 Elsevier Ltd All rights reserved Impacts of climatic change on water and natural hazards in the Alps Can current water governance cope with future challenges Examples from the European ACQWA project Beniston M Rhone River Catchment Switzerland
4193,10.1007/s10584-016-1771-5,New lakes in deglaciating high-mountain regions – opportunities and risks,"Haeberli, W.","Swiss Alps Glacial Region, Switzerland",46.4887021,8.0530819,2,2016.0,,Local,Discuss the benefits and challenges around lake formation from deglaciation.,"In connection with the ongoing disappearance of glaciers in cold mountains, a great number of new lakes come into existence. The sites and approximate formation time of such potential new lakes can be realistically modelled. This provides an important knowledge base for planning the management of at least the larger ones among such lakes. New water bodies can markedly increase the hazard and risk potential for down-valley areas in the long term, especially in relation to impact/flood waves triggered by rock/ice avalanches from the steep icy peaks surrounding them. However, they also offer opportunities for use in connection with tourism, water supply and hydropower production. Legal regulations and aspects of landscape protection and nature conservation have to be thereby carefully considered. Possible synergies and conflicts exist; they can be anticipated at an early stage by a matrix-type analysis of interrelations between the different perspectives involved. A corresponding inter- and transdisciplinary study was performed for the currently glacierized areas of the Swiss Alps. The results of this study may serve as an example for dealing with the consequences of rapid climate-induced changes in other populated regions with rugged icy mountains, such as the Peruvian Cordilleras or the Himalaya-Karakoram region.",In connection with the ongoing disappearance of glaciers in cold mountains a great number of new lakes come into existence The sites and approximate formation time of such potential new lakes can be realistically modelled This provides an important knowledge base for planning the management of at least the larger ones among such lakes New water bodies can markedly increase the hazard and risk potential for down valley areas in the long term especially in relation to impact flood waves triggered by rock ice avalanches from the steep icy peaks surrounding them However they also offer opportunities for use in connection with tourism water supply and hydropower production Legal regulations and aspects of landscape protection and nature conservation have to be thereby carefully considered Possible synergies and conflicts exist they can be anticipated at an early stage by a matrix type analysis of interrelations between the different perspectives involved A corresponding inter and transdisciplinary study was performed for the currently glacierized areas of the Swiss Alps The results of this study may serve as an example for dealing with the consequences of rapid climate induced changes in other populated regions with rugged icy mountains such as the Peruvian Cordilleras or the Himalaya Karakoram region New lakes in deglaciating high mountain regions opportunities and risks Haeberli W Swiss Alps Glacial Region Switzerland
4194,10.1007/s10584-016-1771-5,New lakes in deglaciating high-mountain regions – opportunities and risks,"Haeberli, W.","Swiss Alps Glacial Region, Switzerland",46.4887021,8.0530819,2,2016.0,,Local,No description available,"In connection with the ongoing disappearance of glaciers in cold mountains, a great number of new lakes come into existence. The sites and approximate formation time of such potential new lakes can be realistically modelled. This provides an important knowledge base for planning the management of at least the larger ones among such lakes. New water bodies can markedly increase the hazard and risk potential for down-valley areas in the long term, especially in relation to impact/flood waves triggered by rock/ice avalanches from the steep icy peaks surrounding them. However, they also offer opportunities for use in connection with tourism, water supply and hydropower production. Legal regulations and aspects of landscape protection and nature conservation have to be thereby carefully considered. Possible synergies and conflicts exist; they can be anticipated at an early stage by a matrix-type analysis of interrelations between the different perspectives involved. A corresponding inter- and transdisciplinary study was performed for the currently glacierized areas of the Swiss Alps. The results of this study may serve as an example for dealing with the consequences of rapid climate-induced changes in other populated regions with rugged icy mountains, such as the Peruvian Cordilleras or the Himalaya-Karakoram region.",In connection with the ongoing disappearance of glaciers in cold mountains a great number of new lakes come into existence The sites and approximate formation time of such potential new lakes can be realistically modelled This provides an important knowledge base for planning the management of at least the larger ones among such lakes New water bodies can markedly increase the hazard and risk potential for down valley areas in the long term especially in relation to impact flood waves triggered by rock ice avalanches from the steep icy peaks surrounding them However they also offer opportunities for use in connection with tourism water supply and hydropower production Legal regulations and aspects of landscape protection and nature conservation have to be thereby carefully considered Possible synergies and conflicts exist they can be anticipated at an early stage by a matrix type analysis of interrelations between the different perspectives involved A corresponding inter and transdisciplinary study was performed for the currently glacierized areas of the Swiss Alps The results of this study may serve as an example for dealing with the consequences of rapid climate induced changes in other populated regions with rugged icy mountains such as the Peruvian Cordilleras or the Himalaya Karakoram region New lakes in deglaciating high mountain regions opportunities and risks Haeberli W Swiss Alps Glacial Region Switzerland
